row_id,HomePlanet,Destination,CryoSleep,Age,VIP,TotalSpent,HasGroup,Deck,Side,CabinNo,Transported
4896,Earth,Trappist,False,28.0,False,2414.0,False,F,S,1000,False
4897,Mars,Trappist,False,21.0,False,2578.0,False,D,P,165,False
4898,Earth,Trappist,False,25.0,False,689.0,False,F,P,1065,False
4899,Mars,Cancri,False,47.0,False,,True,F,S,1002,True
4900,Mars,PSO,True,,False,0.0,True,F,S,1002,True
4901,Mars,Trappist,True,8.0,False,0.0,True,F,S,1002,True
4902,Earth,Trappist,False,24.0,False,1500.0,False,F,S,1003,False
4903,Mars,Trappist,True,30.0,False,0.0,False,E,S,334,True
4904,Earth,PSO,True,24.0,False,0.0,False,G,S,848,True
4905,Earth,Trappist,True,13.0,False,0.0,False,G,S,849,True
4906,Earth,,False,16.0,False,990.0,False,E,S,335,False
4907,Mars,Trappist,False,23.0,False,1855.0,False,F,S,1004,True
4908,Mars,Trappist,False,16.0,False,2639.0,False,F,P,1067,True
4909,Earth,Trappist,False,29.0,False,908.0,False,G,P,844,False
4910,Earth,Trappist,False,46.0,False,995.0,False,E,P,326,True
4911,Earth,PSO,True,13.0,False,0.0,False,G,P,845,False
4912,Earth,Trappist,True,22.0,False,0.0,False,G,S,852,True
4913,Earth,Trappist,True,29.0,False,0.0,False,G,S,853,True
4914,Earth,Trappist,True,46.0,False,0.0,False,G,S,854,True
4915,Earth,Trappist,False,24.0,False,1235.0,True,F,S,1005,True
4916,Earth,Trappist,True,33.0,False,0.0,True,G,S,855,True
4917,Mars,Trappist,False,38.0,False,1574.0,False,F,S,1006,False
4918,Earth,Trappist,True,57.0,False,0.0,True,G,P,847,True
4919,Earth,Trappist,False,,False,703.0,True,F,P,1070,True
4920,Earth,Trappist,False,38.0,False,2330.0,False,G,P,848,True
4921,Earth,Trappist,False,28.0,False,834.0,False,G,S,856,True
4922,Mars,Trappist,False,25.0,False,1014.0,False,E,P,327,False
4923,Mars,Trappist,True,22.0,False,0.0,False,F,S,1007,True
4924,Mars,Trappist,False,33.0,False,2623.0,False,F,P,1071,True
4925,Earth,Trappist,False,35.0,False,1571.0,False,F,S,1008,True
4926,Earth,Trappist,False,24.0,False,802.0,False,F,S,1009,True
4927,Europa,Trappist,True,31.0,False,0.0,True,B,S,202,True
4928,Europa,Trappist,True,16.0,False,0.0,True,B,S,202,True
4929,Europa,Trappist,True,28.0,False,0.0,True,,,,True
4930,Europa,Cancri,False,8.0,False,0.0,True,B,S,202,True
4931,Mars,Trappist,True,20.0,False,0.0,False,F,S,1010,True
4932,Mars,Trappist,False,26.0,False,1057.0,False,D,S,159,False
4933,Europa,Cancri,False,43.0,False,3394.0,False,B,P,178,False
4934,Europa,Trappist,False,70.0,False,3598.0,False,C,S,204,True
4935,Earth,Cancri,True,17.0,False,0.0,False,G,P,849,True
4936,Earth,Trappist,True,14.0,False,0.0,False,G,P,850,True
4937,Earth,Trappist,True,21.0,False,0.0,True,G,S,858,True
4938,Earth,Cancri,False,37.0,False,649.0,True,F,S,1012,True
4939,Earth,Trappist,False,15.0,False,1102.0,False,F,P,1073,False
4940,Europa,Cancri,False,20.0,False,2373.0,True,A,S,64,False
4941,Europa,Cancri,False,36.0,True,12535.0,True,C,S,205,False
4942,Earth,Trappist,False,14.0,False,,False,F,S,1013,True
4943,Earth,Trappist,False,21.0,False,662.0,False,E,S,336,True
4944,Earth,Trappist,False,28.0,False,921.0,False,F,P,1075,False
4945,Mars,Trappist,True,20.0,False,0.0,False,F,P,1076,True
4946,Earth,Trappist,False,26.0,False,828.0,False,F,P,1077,False
4947,Earth,Trappist,False,25.0,False,923.0,False,F,P,1078,False
4948,Earth,Trappist,False,29.0,False,724.0,False,F,S,1014,False
4949,Europa,Cancri,False,39.0,True,4841.0,False,B,P,179,True
4950,Earth,Trappist,False,18.0,False,1319.0,False,F,P,1079,True
4951,Europa,Cancri,True,37.0,False,0.0,False,B,S,203,True
4952,Earth,Trappist,False,28.0,False,,False,G,P,852,False
4953,Earth,Trappist,False,18.0,False,,False,F,S,1015,True
4954,Earth,Trappist,False,30.0,False,,False,F,P,1080,False
4955,Earth,Trappist,False,35.0,False,865.0,True,E,S,337,True
4956,Earth,Trappist,False,26.0,False,683.0,True,F,S,1016,True
4957,Earth,Cancri,True,0.0,False,0.0,True,G,S,860,True
4958,Earth,PSO,False,42.0,False,,False,G,S,861,True
4959,Earth,,False,36.0,False,777.0,False,F,P,1081,True
4960,Earth,Trappist,False,31.0,False,,False,F,P,1083,False
4961,Earth,Cancri,False,27.0,False,3969.0,False,G,P,854,False
4962,Europa,Trappist,False,25.0,False,4548.0,False,C,S,206,True
4963,Earth,Trappist,True,32.0,False,0.0,False,G,P,856,True
4964,Earth,Trappist,True,14.0,False,0.0,False,G,S,862,True
4965,Earth,Trappist,True,16.0,False,0.0,False,G,S,863,True
4966,Earth,Cancri,True,51.0,False,0.0,False,G,S,864,True
4967,Europa,Trappist,True,21.0,False,0.0,True,B,P,181,True
4968,Europa,Cancri,True,31.0,False,0.0,True,B,P,181,True
4969,Earth,Trappist,False,9.0,False,0.0,True,,,,False
4970,Earth,Trappist,False,7.0,False,0.0,True,G,P,857,True
4971,Earth,Trappist,False,3.0,False,0.0,True,G,P,857,True
4972,Earth,Trappist,True,2.0,False,0.0,True,G,P,857,True
4973,Earth,Cancri,False,7.0,False,0.0,True,G,P,857,False
4974,Mars,Trappist,False,18.0,False,1760.0,True,F,S,1019,False
4975,Mars,,True,33.0,False,0.0,True,F,S,1019,True
4976,Earth,Trappist,False,23.0,False,2897.0,False,F,P,1084,True
4977,Europa,Trappist,True,13.0,False,0.0,False,B,S,204,True
4978,Mars,Trappist,False,32.0,False,5341.0,False,F,S,1021,False
4979,Europa,Trappist,True,27.0,False,0.0,False,B,P,182,True
4980,Earth,Trappist,False,23.0,False,552.0,False,F,P,1085,True
4981,Europa,Trappist,False,25.0,,3793.0,False,C,S,208,True
4982,Earth,Trappist,False,18.0,False,778.0,False,F,P,1086,False
4983,Mars,Cancri,True,23.0,False,0.0,False,F,P,1087,True
4984,Europa,Cancri,True,31.0,False,0.0,True,E,P,330,True
4985,Europa,Trappist,False,32.0,False,1751.0,True,E,P,330,False
4986,Mars,Trappist,True,22.0,False,0.0,False,F,P,1090,True
4987,Mars,Trappist,True,38.0,False,0.0,False,F,P,1091,True
4988,Earth,PSO,False,21.0,False,757.0,False,F,S,1023,True
4989,Mars,Trappist,True,28.0,False,0.0,False,F,P,1092,True
4990,Europa,Trappist,False,38.0,False,0.0,False,B,P,183,False
4991,Earth,Trappist,False,20.0,False,809.0,False,F,P,1094,True
4992,Earth,Trappist,False,23.0,False,633.0,False,F,P,1095,False
4993,Earth,Trappist,False,48.0,False,500.0,False,G,P,862,True
4994,Earth,Cancri,True,15.0,False,0.0,True,G,S,867,True
4995,Earth,Trappist,False,30.0,False,723.0,True,G,S,867,True
4996,Mars,Trappist,False,40.0,False,,False,F,S,1024,True
4997,Earth,Trappist,False,36.0,False,710.0,False,G,S,868,False
4998,Earth,Trappist,True,20.0,False,0.0,False,G,S,869,True
4999,Mars,Trappist,False,17.0,False,946.0,False,E,P,332,False
5000,Europa,Cancri,False,38.0,False,10947.0,True,C,P,168,False
5001,Europa,Cancri,True,38.0,False,0.0,True,C,P,168,True
5002,Mars,,False,14.0,False,868.0,True,D,P,167,False
5003,Mars,Trappist,False,,False,1590.0,True,E,P,333,False
5004,Earth,Trappist,False,21.0,False,827.0,False,E,P,334,True
5005,Europa,Trappist,False,18.0,False,7548.0,False,C,P,169,False
5006,Mars,Trappist,False,26.0,False,1056.0,False,D,P,168,True
5007,Europa,Trappist,False,35.0,False,4548.0,False,C,P,170,False
5008,Mars,Cancri,False,46.0,False,2662.0,False,F,S,1026,False
5009,Europa,Cancri,True,13.0,False,0.0,True,B,S,205,True
5010,Europa,Trappist,False,39.0,False,9670.0,True,B,S,205,True
5011,Mars,PSO,False,49.0,False,1775.0,True,D,S,161,False
5012,Mars,Trappist,False,28.0,False,0.0,True,E,S,339,False
5013,Earth,Trappist,False,27.0,False,796.0,True,F,P,1098,True
5014,Earth,Trappist,True,21.0,False,0.0,True,G,P,865,True
5015,Earth,Trappist,False,29.0,False,4549.0,False,E,S,340,False
5016,,Trappist,False,27.0,False,803.0,False,F,P,1099,False
5017,Mars,Trappist,True,38.0,False,0.0,False,F,P,1100,True
5018,Earth,PSO,False,18.0,False,,False,F,P,1101,True
5019,Europa,Cancri,True,35.0,False,0.0,False,E,P,336,True
5020,Mars,Trappist,True,37.0,False,0.0,False,F,P,1102,True
5021,Earth,Trappist,False,60.0,False,996.0,False,E,P,337,False
5022,Europa,Trappist,True,31.0,False,0.0,False,E,P,338,True
5023,Europa,Trappist,True,4.0,False,0.0,True,C,S,209,True
5024,Europa,Trappist,False,34.0,False,4766.0,True,C,S,209,True
5025,Europa,Cancri,False,46.0,False,9391.0,True,C,S,209,True
5026,Earth,Trappist,False,18.0,False,2344.0,False,G,S,870,False
5027,Mars,Trappist,False,38.0,False,,False,E,S,342,False
5028,Earth,,False,29.0,False,1005.0,False,F,S,1029,True
5029,Europa,Trappist,True,13.0,False,0.0,True,C,S,210,True
5030,Europa,Trappist,True,26.0,False,0.0,True,C,S,210,True
5031,Europa,Trappist,False,30.0,False,6855.0,False,C,P,173,False
5032,Earth,Trappist,False,42.0,False,3417.0,False,F,S,1030,False
5033,Mars,Trappist,False,36.0,False,1148.0,False,F,P,1104,False
5034,Earth,Cancri,False,23.0,False,,False,F,P,1105,False
5035,Europa,Trappist,False,34.0,True,6544.0,True,A,S,65,True
5036,Europa,Trappist,False,26.0,False,5041.0,True,A,S,65,True
5037,Mars,Trappist,False,31.0,False,3224.0,False,D,P,170,False
5038,Mars,Trappist,False,48.0,False,746.0,False,D,P,171,False
5039,Earth,Trappist,True,10.0,False,0.0,False,G,S,871,True
5040,Mars,Trappist,False,27.0,False,1348.0,True,F,P,1106,True
5041,Mars,Trappist,False,32.0,,2598.0,True,F,P,1106,False
5042,Earth,Trappist,True,24.0,False,0.0,True,G,S,872,True
5043,Earth,PSO,True,20.0,False,0.0,True,G,S,872,True
5044,Earth,Trappist,False,48.0,False,891.0,True,F,S,1032,True
5045,Mars,Trappist,False,35.0,True,1298.0,False,E,S,343,False
5046,Mars,Trappist,False,14.0,False,2399.0,False,D,P,172,True
5047,Mars,Trappist,False,28.0,False,2578.0,False,D,P,173,True
5048,Mars,Trappist,False,,False,1129.0,False,F,P,1109,False
5049,Mars,Trappist,True,42.0,False,0.0,True,D,S,162,True
5050,Mars,Trappist,True,8.0,False,0.0,True,D,S,162,True
5051,Mars,Cancri,True,30.0,False,0.0,True,D,S,162,True
5052,Earth,Trappist,False,44.0,False,812.0,False,G,P,869,False
5053,Mars,Trappist,False,40.0,,1348.0,False,F,S,1034,False
5054,Earth,Trappist,False,38.0,False,804.0,False,F,P,1111,False
5055,,PSO,False,22.0,,598.0,False,F,S,1035,False
5056,Mars,Trappist,False,32.0,False,3015.0,True,D,P,174,False
5057,Mars,Trappist,False,16.0,False,3367.0,True,D,P,174,False
5058,Mars,Trappist,False,33.0,False,2383.0,False,D,S,163,False
5059,Europa,Trappist,False,38.0,False,6087.0,False,B,S,206,False
5060,Earth,Trappist,False,23.0,False,808.0,False,G,P,870,True
5061,Earth,Trappist,False,16.0,False,928.0,False,G,P,871,True
5062,Earth,PSO,False,16.0,False,769.0,True,G,P,872,False
5063,Earth,Trappist,False,11.0,False,0.0,True,G,P,872,False
5064,Earth,Trappist,False,22.0,False,1235.0,True,F,P,1112,False
5065,Earth,Trappist,False,43.0,False,1544.0,True,F,P,1112,False
5066,Earth,PSO,True,20.0,False,0.0,True,G,P,872,True
5067,Earth,Trappist,False,22.0,False,1069.0,False,F,P,1113,False
5068,Mars,Trappist,False,0.0,False,0.0,True,F,P,1114,True
5069,Mars,Trappist,False,30.0,False,1298.0,True,E,P,340,False
5070,Mars,Trappist,True,18.0,False,0.0,True,F,P,1114,True
5071,Mars,Cancri,False,0.0,False,0.0,True,F,P,1114,True
5072,Mars,Trappist,False,41.0,False,1298.0,False,E,S,349,False
5073,Earth,Trappist,False,39.0,False,830.0,False,F,S,1036,True
5074,Earth,Trappist,False,37.0,False,3762.0,False,G,S,873,False
5075,Europa,Cancri,True,26.0,False,0.0,False,D,S,164,True
5076,Mars,Trappist,False,49.0,False,742.0,True,F,P,1116,False
5077,Mars,Trappist,False,28.0,False,2082.0,True,E,P,341,True
5078,Mars,PSO,False,13.0,False,1698.0,True,F,P,1117,False
5079,Mars,Trappist,False,64.0,False,1172.0,True,E,P,342,False
5080,Earth,PSO,False,24.0,False,746.0,False,F,S,1037,False
5081,Mars,Trappist,True,18.0,False,0.0,True,F,P,1118,True
5082,Mars,Trappist,False,18.0,False,3674.0,True,F,P,1118,False
5083,Mars,Trappist,False,25.0,False,1119.0,True,F,P,1118,False
5084,Earth,Trappist,True,19.0,False,0.0,False,G,P,873,False
5085,Earth,Cancri,False,33.0,False,,False,E,S,350,True
5086,Earth,Trappist,True,,False,0.0,False,G,P,874,True
5087,Mars,Trappist,False,50.0,False,1406.0,False,F,P,1121,False
5088,Earth,Trappist,False,30.0,False,829.0,False,,,,False
5089,Mars,Trappist,False,44.0,False,1288.0,False,F,P,1123,True
5090,Earth,PSO,True,52.0,False,0.0,False,G,P,875,False
5091,Earth,Trappist,True,7.0,False,0.0,True,G,S,875,True
5092,Earth,Cancri,False,30.0,False,716.0,True,F,S,1041,False
5093,Earth,Trappist,False,27.0,False,1109.0,True,F,S,1041,False
5094,Europa,Cancri,True,24.0,False,0.0,False,B,S,207,True
5095,Earth,Cancri,False,13.0,False,699.0,False,F,P,1124,False
5096,,Trappist,False,61.0,False,869.0,False,F,P,1125,False
5097,Earth,Trappist,True,32.0,False,0.0,False,G,P,876,True
5098,Mars,Cancri,True,17.0,False,0.0,True,F,P,1126,True
5099,Mars,Trappist,,36.0,False,0.0,True,F,P,1126,True
5100,Earth,PSO,True,16.0,False,0.0,False,G,P,877,True
5101,,PSO,False,21.0,False,697.0,False,F,P,1127,True
5102,Europa,Trappist,,24.0,False,0.0,False,C,S,212,True
5103,Earth,Cancri,False,28.0,False,1128.0,False,F,S,1044,False
5104,Mars,Trappist,False,,False,2347.0,False,E,P,343,False
5105,Mars,Cancri,False,13.0,False,10801.0,False,E,P,344,False
5106,Earth,Trappist,False,39.0,False,740.0,False,F,P,1129,False
5107,Earth,Trappist,False,24.0,False,987.0,False,E,S,351,False
5108,Europa,Trappist,False,38.0,False,4079.0,False,C,S,213,False
5109,Mars,Trappist,False,20.0,False,1492.0,False,F,P,1131,False
5110,Earth,Trappist,False,21.0,False,724.0,False,F,S,1045,True
5111,Mars,Trappist,False,27.0,False,2570.0,True,F,P,1132,False
5112,Mars,Trappist,False,49.0,False,1819.0,True,F,P,1132,False
5113,Mars,Trappist,True,6.0,False,0.0,True,F,P,1132,True
5114,Europa,Cancri,True,41.0,False,0.0,True,B,P,185,True
5115,Europa,Cancri,False,33.0,True,9728.0,True,B,P,185,False
5116,Europa,Trappist,False,6.0,False,0.0,True,B,P,185,True
5117,Europa,Cancri,False,35.0,False,17003.0,True,B,P,185,False
5118,Europa,Trappist,False,46.0,False,,True,B,P,185,False
5119,Earth,Trappist,False,31.0,False,2725.0,False,F,S,1046,False
5120,Europa,Trappist,True,32.0,,0.0,False,B,S,208,True
5121,Europa,Cancri,True,31.0,False,0.0,False,A,P,50,True
5122,Earth,Trappist,True,20.0,False,0.0,False,G,P,878,False
5123,Earth,Trappist,False,57.0,False,,False,G,S,877,False
5124,Earth,PSO,False,37.0,False,570.0,False,F,S,1047,True
5125,Earth,Trappist,True,21.0,False,0.0,False,,,,True
5126,Earth,Trappist,False,43.0,False,,False,F,P,1134,False
5127,Earth,Trappist,False,49.0,False,1024.0,False,G,S,879,True
5128,Earth,Trappist,False,17.0,False,886.0,False,G,S,880,True
5129,Mars,Trappist,False,29.0,False,1773.0,False,F,S,1048,False
5130,Earth,Cancri,True,36.0,False,0.0,False,G,S,881,True
5131,Europa,Trappist,False,37.0,False,21455.0,False,,,,False
5132,Earth,PSO,False,17.0,False,683.0,False,F,P,1135,False
5133,Mars,Cancri,True,45.0,False,0.0,False,F,S,1050,True
5134,Earth,Trappist,False,20.0,False,809.0,False,G,P,880,False
5135,Mars,Trappist,True,24.0,False,0.0,False,F,P,1136,True
5136,Europa,Trappist,True,28.0,False,0.0,True,B,P,186,True
5137,Europa,Trappist,False,15.0,False,7358.0,True,B,P,186,True
5138,Europa,Trappist,False,53.0,False,11789.0,True,B,P,186,False
5139,Europa,Trappist,True,51.0,False,0.0,True,B,P,186,True
5140,Earth,Trappist,True,14.0,False,0.0,True,G,P,881,True
5141,Earth,Trappist,True,1.0,False,0.0,True,G,P,881,False
5142,Mars,Trappist,False,26.0,False,,False,F,P,1137,False
5143,Earth,Trappist,False,20.0,False,887.0,False,G,S,882,False
5144,Earth,Trappist,False,23.0,False,1344.0,False,F,S,1052,False
5145,Earth,Trappist,False,22.0,False,822.0,False,F,S,1053,True
5146,Earth,Cancri,True,22.0,False,0.0,False,G,P,882,True
5147,Europa,Trappist,True,13.0,False,0.0,True,B,S,210,True
5148,Europa,Trappist,False,28.0,False,0.0,True,B,S,210,True
5149,Earth,Trappist,True,40.0,False,0.0,False,G,S,884,True
5150,Mars,Cancri,False,21.0,False,4157.0,False,D,P,175,False
5151,Earth,Trappist,False,35.0,False,887.0,False,G,S,885,True
5152,Earth,Trappist,False,22.0,False,1449.0,False,F,P,1140,False
5153,Europa,Trappist,True,37.0,False,0.0,False,D,S,166,True
5154,Mars,Trappist,False,21.0,False,0.0,False,E,S,356,False
5155,Earth,Trappist,False,50.0,False,982.0,False,,,,False
5156,Earth,Trappist,False,27.0,False,800.0,False,F,S,1055,True
5157,Earth,Trappist,True,20.0,False,0.0,False,G,S,887,True
5158,Earth,Trappist,True,15.0,False,0.0,True,G,P,884,True
5159,Earth,PSO,False,25.0,False,,True,E,P,346,False
5160,Europa,Cancri,False,31.0,False,4616.0,True,A,S,67,False
5161,Europa,Cancri,False,,False,9951.0,True,B,S,211,True
5162,Earth,Trappist,True,18.0,False,0.0,True,G,S,889,True
5163,Earth,PSO,True,2.0,False,0.0,True,G,S,889,True
5164,Earth,Trappist,False,27.0,False,927.0,True,G,S,889,True
5165,Earth,Trappist,False,0.0,False,0.0,True,G,S,889,True
5166,Earth,Trappist,False,22.0,False,804.0,False,F,P,1141,False
5167,Mars,Trappist,False,,False,0.0,False,E,S,357,False
5168,Earth,Trappist,False,56.0,False,782.0,False,G,S,890,True
5169,Earth,Trappist,False,28.0,False,800.0,False,F,S,1058,False
5170,Earth,Cancri,False,42.0,False,666.0,True,E,S,358,True
5171,Earth,Trappist,False,20.0,False,703.0,True,F,S,1059,True
5172,Earth,Trappist,False,27.0,False,,True,F,S,1059,True
5173,Earth,PSO,False,29.0,False,422.0,False,G,P,885,False
5174,Earth,Cancri,False,36.0,False,645.0,False,F,S,1060,True
5175,Earth,Trappist,False,23.0,False,,True,F,S,1061,False
5176,Earth,Trappist,True,64.0,False,0.0,True,G,S,891,True
5177,Earth,Trappist,False,19.0,False,,True,G,P,886,False
5178,Earth,Cancri,True,1.0,False,0.0,True,G,P,886,False
5179,Earth,Trappist,True,49.0,False,0.0,True,G,P,886,False
5180,Earth,Cancri,True,0.0,False,0.0,True,G,P,886,True
5181,Earth,Trappist,False,18.0,False,758.0,False,F,P,1143,False
5182,Europa,Cancri,False,39.0,False,7592.0,False,C,P,174,False
5183,Mars,Trappist,False,37.0,False,1013.0,True,E,P,347,False
5184,Mars,Trappist,True,44.0,False,0.0,True,F,P,1144,True
5185,Mars,PSO,False,43.0,False,1434.0,True,F,P,1145,False
5186,Mars,Trappist,True,33.0,False,0.0,True,F,P,1145,True
5187,Earth,Trappist,False,20.0,False,907.0,True,G,S,893,True
5188,Earth,Trappist,False,0.0,False,0.0,True,G,S,893,True
5189,Earth,Cancri,False,4.0,False,0.0,True,G,S,893,True
5190,Mars,Trappist,True,20.0,False,0.0,False,F,S,1062,True
5191,Mars,Trappist,False,50.0,,1910.0,False,F,S,1063,False
5192,Mars,Trappist,True,47.0,False,0.0,True,F,P,1146,True
5193,Mars,Trappist,True,17.0,False,0.0,True,F,P,1146,True
5194,Europa,Trappist,False,26.0,False,9855.0,False,B,P,187,False
5195,Earth,Trappist,False,21.0,False,,False,E,S,360,True
5196,Mars,Trappist,True,20.0,False,0.0,False,F,P,1147,True
5197,Europa,Trappist,True,26.0,False,0.0,False,C,P,175,True
5198,Mars,Trappist,False,,True,1710.0,False,F,P,1149,False
5199,Earth,PSO,False,34.0,False,773.0,True,G,S,894,True
5200,Earth,Trappist,True,11.0,False,0.0,True,G,S,894,True
5201,Earth,Trappist,True,0.0,False,0.0,True,G,S,894,True
5202,Europa,Cancri,False,28.0,False,9621.0,False,D,P,176,False
5203,Earth,Trappist,False,33.0,False,881.0,False,G,S,895,True
5204,Earth,Trappist,True,22.0,False,0.0,False,G,P,888,True
5205,Mars,Trappist,,28.0,False,0.0,True,F,P,1150,False
5206,Mars,Trappist,True,11.0,False,0.0,True,F,P,1150,True
5207,Mars,Trappist,False,60.0,False,2364.0,True,F,P,1150,False
5208,Earth,,False,43.0,False,922.0,False,G,S,896,True
5209,Earth,Trappist,False,27.0,False,1608.0,False,E,S,361,False
5210,Earth,Trappist,True,37.0,False,0.0,False,G,P,890,True
5211,Earth,Cancri,True,23.0,False,0.0,False,G,S,897,True
5212,Mars,Trappist,False,57.0,False,2729.0,False,D,S,168,False
5213,Europa,Trappist,True,29.0,False,0.0,True,A,P,51,True
5214,Europa,Trappist,False,28.0,False,7850.0,True,A,P,51,False
5215,Europa,Trappist,False,42.0,False,9069.0,True,A,P,51,False
5216,Europa,Trappist,False,43.0,False,3488.0,True,A,P,51,False
5217,Europa,Trappist,True,26.0,False,0.0,False,C,P,176,True
5218,Europa,Cancri,False,72.0,False,6192.0,False,E,P,349,False
5219,Europa,Trappist,False,49.0,False,7318.0,True,B,P,188,False
5220,Europa,Cancri,True,29.0,True,0.0,True,B,P,188,True
5221,Earth,Trappist,True,18.0,False,0.0,False,G,P,891,False
5222,Earth,Cancri,False,26.0,False,909.0,False,G,S,900,True
5223,Mars,Cancri,True,19.0,False,0.0,False,F,P,1153,True
5224,Earth,Cancri,False,18.0,False,823.0,False,F,P,1154,False
5225,Earth,Cancri,False,14.0,False,1539.0,False,F,P,1155,False
5226,Mars,Trappist,False,44.0,False,2365.0,True,F,P,1156,False
5227,Mars,Trappist,True,34.0,False,0.0,True,F,P,1156,True
5228,Earth,Cancri,True,18.0,False,0.0,False,G,P,892,True
5229,Earth,PSO,True,36.0,False,0.0,False,G,S,902,True
5230,Europa,Cancri,True,27.0,False,0.0,False,B,S,212,True
5231,Earth,Trappist,False,35.0,False,1437.0,False,G,P,893,False
5232,Europa,Trappist,False,52.0,False,4164.0,False,D,S,170,True
5233,Earth,PSO,False,22.0,False,773.0,True,G,P,894,False
5234,Earth,Trappist,False,34.0,False,806.0,True,F,P,1158,True
5235,Earth,PSO,False,37.0,False,753.0,False,G,P,895,False
5236,Earth,Cancri,False,22.0,False,739.0,False,F,P,1159,False
5237,Earth,Trappist,False,26.0,False,880.0,False,F,P,1160,True
5238,Earth,Cancri,False,14.0,False,791.0,False,E,S,363,False
5239,Mars,Cancri,True,53.0,False,0.0,False,F,P,1161,True
5240,Earth,Trappist,False,17.0,False,2005.0,False,F,P,1163,False
5241,Earth,Trappist,False,30.0,False,871.0,False,F,S,1067,False
5242,Europa,Trappist,False,65.0,False,3786.0,False,D,P,179,False
5243,Earth,,False,19.0,False,710.0,False,G,S,903,True
5244,Europa,Cancri,False,36.0,,2608.0,False,E,S,364,False
5245,Earth,Trappist,True,3.0,False,0.0,True,G,S,904,True
5246,Earth,Trappist,False,6.0,False,0.0,True,G,S,904,True
5247,Earth,Cancri,False,4.0,False,0.0,True,,,,True
5248,Earth,Trappist,False,21.0,False,2786.0,True,F,S,1069,True
5249,Earth,Cancri,True,8.0,False,0.0,True,G,S,904,True
5250,Europa,Trappist,True,35.0,False,0.0,True,B,P,190,True
5251,Europa,Cancri,False,18.0,False,4046.0,True,B,P,190,True
5252,,Trappist,False,34.0,False,12473.0,False,E,S,365,False
5253,Europa,Cancri,True,45.0,False,0.0,True,B,S,213,True
5254,Europa,Trappist,False,31.0,False,2412.0,True,B,S,213,True
5255,Earth,Trappist,False,14.0,False,902.0,False,F,P,1164,True
5256,Earth,Trappist,False,23.0,False,770.0,False,G,P,897,False
5257,Europa,Trappist,True,61.0,False,0.0,True,B,S,214,True
5258,Europa,Cancri,False,54.0,True,22751.0,True,B,S,214,False
5259,Europa,Trappist,True,28.0,False,0.0,True,D,S,171,True
5260,Europa,Trappist,False,46.0,False,9021.0,True,D,S,171,False
5261,Earth,Trappist,False,32.0,False,1180.0,False,F,S,1072,True
5262,Earth,Cancri,True,49.0,False,0.0,False,G,S,906,True
5263,Earth,Cancri,True,20.0,False,0.0,False,G,S,907,True
5264,Earth,PSO,False,25.0,False,937.0,False,F,S,1073,True
5265,Earth,Trappist,False,19.0,False,804.0,False,F,S,1075,True
5266,Earth,Cancri,True,28.0,False,0.0,False,G,S,908,True
5267,Earth,Trappist,False,68.0,False,970.0,False,F,S,1076,True
5268,Earth,Trappist,True,16.0,False,0.0,False,G,P,898,True
5269,Mars,Trappist,True,19.0,False,0.0,True,E,P,352,False
5270,Mars,PSO,,49.0,False,0.0,True,E,P,352,False
5271,Mars,Trappist,False,15.0,False,2206.0,True,E,P,352,False
5272,Mars,Trappist,True,26.0,False,0.0,True,E,P,352,True
5273,Mars,Trappist,False,22.0,False,1182.0,True,E,P,352,False
5274,Earth,PSO,True,23.0,False,0.0,False,G,S,911,True
5275,Earth,Trappist,False,31.0,False,0.0,False,G,P,899,False
5276,Earth,Trappist,True,27.0,False,0.0,False,G,P,900,False
5277,Earth,Trappist,True,28.0,False,0.0,False,G,P,901,True
5278,Earth,Trappist,False,20.0,False,2758.0,False,F,P,1166,False
5279,Earth,Trappist,False,43.0,False,724.0,False,F,P,1168,False
5280,Earth,Trappist,False,22.0,False,622.0,False,G,S,913,True
5281,Europa,Trappist,True,27.0,False,0.0,False,E,S,368,True
5282,Europa,,True,35.0,False,0.0,True,B,S,216,True
5283,Europa,Cancri,True,37.0,False,0.0,True,,,,True
5284,Mars,Trappist,False,24.0,False,1753.0,True,F,S,1077,True
5285,Mars,Cancri,False,18.0,False,2820.0,True,F,S,1077,False
5286,Mars,Trappist,False,15.0,False,698.0,True,F,S,1077,False
5287,Mars,Trappist,False,28.0,False,1915.0,False,F,P,1169,False
5288,Earth,Trappist,False,24.0,False,2251.0,False,F,S,1078,True
5289,Mars,Cancri,True,39.0,False,0.0,False,F,S,1079,True
5290,Europa,Trappist,True,35.0,False,0.0,True,C,P,178,True
5291,Europa,Cancri,False,52.0,False,2776.0,True,C,P,178,True
5292,Europa,Trappist,False,48.0,False,,True,C,P,178,False
5293,Europa,Cancri,False,27.0,False,6072.0,True,C,P,179,False
5294,Europa,Cancri,False,50.0,False,8564.0,True,C,P,179,False
5295,Earth,Trappist,False,24.0,False,1816.0,False,G,P,902,False
5296,Earth,PSO,False,26.0,False,847.0,False,G,S,915,True
5297,Earth,Trappist,False,24.0,False,565.0,False,F,P,1171,False
5298,Earth,Trappist,True,15.0,False,0.0,False,G,P,903,False
5299,Earth,PSO,False,42.0,False,1233.0,False,F,P,1172,False
5300,Earth,Trappist,False,51.0,False,880.0,False,F,P,1175,False
5301,Earth,PSO,False,43.0,False,691.0,True,E,P,355,True
5302,Earth,Cancri,True,31.0,False,0.0,True,G,P,905,False
