row_id,HomePlanet,Destination,CryoSleep,Age,VIP,TotalSpent,HasGroup,Deck,Side,Transported
4280,0.0,2.0,0.0,31.0,0.0,908.0,0.0,6.0,1.0,True
4281,1.0,0.0,0.0,45.0,0.0,6631.0,0.0,2.0,1.0,False
4282,1.0,2.0,1.0,31.0,0.0,0.0,0.0,1.0,1.0,True
4283,1.0,0.0,1.0,19.0,0.0,0.0,0.0,2.0,1.0,True
4284,0.0,2.0,0.0,30.0,0.0,757.0,0.0,6.0,0.0,False
4285,0.0,2.0,0.0,24.0,0.0,704.0,0.0,6.0,0.0,False
4286,0.0,2.0,0.0,43.0,0.0,933.0,0.0,5.0,0.0,False
4287,2.0,2.0,0.0,42.0,0.0,5963.0,0.0,5.0,0.0,False
4288,1.0,0.0,1.0,29.0,0.0,0.0,1.0,1.0,0.0,True
4289,1.0,0.0,0.0,37.0,0.0,6429.0,1.0,1.0,0.0,False
4290,1.0,2.0,1.0,64.0,0.0,0.0,0.0,2.0,1.0,True
4291,0.0,2.0,1.0,24.0,0.0,0.0,0.0,6.0,1.0,True
4292,0.0,0.0,0.0,23.0,0.0,809.0,0.0,6.0,1.0,False
4293,0.0,2.0,0.0,22.0,0.0,758.0,0.0,5.0,1.0,True
4294,2.0,2.0,0.0,23.0,0.0,1861.0,0.0,5.0,1.0,False
4295,0.0,2.0,0.0,21.0,0.0,796.0,0.0,5.0,0.0,False
4296,0.0,2.0,0.0,37.0,0.0,1553.0,0.0,5.0,0.0,False
4297,2.0,2.0,0.0,17.0,0.0,2429.0,0.0,5.0,1.0,True
4298,2.0,2.0,1.0,35.0,0.0,0.0,0.0,5.0,1.0,True
4299,1.0,2.0,0.0,33.0,0.0,5755.0,1.0,1.0,1.0,True
4300,1.0,0.0,0.0,37.0,0.0,2617.0,1.0,1.0,1.0,True
4301,1.0,0.0,0.0,32.0,0.0,7570.0,0.0,1.0,1.0,False
4302,2.0,0.0,0.0,31.0,0.0,2663.0,0.0,5.0,0.0,False
4303,1.0,2.0,0.0,67.0,0.0,10554.0,0.0,0.0,0.0,False
4304,1.0,0.0,1.0,34.0,0.0,0.0,0.0,4.0,0.0,True
4305,2.0,2.0,0.0,9.0,0.0,0.0,1.0,5.0,1.0,True
4306,2.0,2.0,1.0,25.0,0.0,0.0,1.0,5.0,1.0,True
4307,2.0,2.0,1.0,29.0,0.0,0.0,1.0,5.0,1.0,True
4308,2.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,True
4309,0.0,2.0,0.0,30.0,0.0,808.0,0.0,6.0,1.0,True
4310,1.0,2.0,0.0,64.0,0.0,5629.0,1.0,2.0,0.0,False
4311,1.0,2.0,0.0,31.0,0.0,27848.0,1.0,2.0,0.0,False
4312,1.0,2.0,0.0,27.0,0.0,3200.0,1.0,2.0,0.0,True
4313,1.0,2.0,0.0,43.0,0.0,15991.0,1.0,2.0,0.0,False
4314,1.0,2.0,1.0,25.0,0.0,0.0,0.0,2.0,0.0,True
4315,0.0,2.0,1.0,28.0,0.0,0.0,0.0,6.0,1.0,True
4316,0.0,2.0,1.0,32.0,0.0,0.0,0.0,6.0,0.0,True
4317,0.0,0.0,0.0,36.0,0.0,727.0,0.0,5.0,0.0,False
4318,1.0,0.0,0.0,26.0,0.0,3888.0,1.0,2.0,1.0,True
4319,1.0,2.0,0.0,36.0,0.0,18537.0,1.0,2.0,1.0,False
4320,0.0,2.0,0.0,37.0,0.0,1792.0,0.0,6.0,1.0,False
4321,0.0,2.0,0.0,45.0,0.0,774.0,0.0,6.0,0.0,False
4322,1.0,2.0,0.0,22.0,0.0,3801.0,1.0,2.0,1.0,False
4323,1.0,0.0,0.0,24.0,0.0,9570.0,1.0,2.0,1.0,False
4324,0.0,1.0,0.0,23.0,0.0,774.0,0.0,6.0,0.0,False
4325,0.0,0.0,0.0,31.0,0.0,1051.0,0.0,5.0,1.0,True
4326,1.0,2.0,0.0,37.0,0.0,7565.0,0.0,2.0,1.0,False
4327,0.0,2.0,0.0,28.0,0.0,1019.0,0.0,6.0,0.0,False
4328,0.0,2.0,1.0,23.0,0.0,0.0,0.0,6.0,1.0,True
4329,0.0,0.0,0.0,14.0,0.0,770.0,0.0,6.0,1.0,True
4330,1.0,2.0,1.0,40.0,0.0,0.0,0.0,1.0,0.0,True
4331,2.0,2.0,0.0,42.0,0.0,2599.0,0.0,5.0,1.0,True
4332,0.0,2.0,0.0,53.0,0.0,1442.0,0.0,5.0,1.0,False
4333,0.0,2.0,1.0,46.0,0.0,0.0,0.0,6.0,1.0,False
4334,2.0,2.0,0.0,28.0,0.0,2082.0,0.0,4.0,0.0,True
4335,0.0,0.0,1.0,25.0,0.0,0.0,0.0,6.0,0.0,True
4336,1.0,1.0,0.0,34.0,1.0,7861.0,0.0,2.0,0.0,True
4337,2.0,2.0,0.0,58.0,0.0,1348.0,0.0,5.0,1.0,False
4338,1.0,2.0,0.0,31.0,0.0,2522.0,1.0,1.0,1.0,True
4339,1.0,0.0,1.0,24.0,0.0,0.0,1.0,1.0,1.0,True
4340,1.0,2.0,0.0,52.0,0.0,3455.0,1.0,4.0,1.0,True
4341,1.0,0.0,1.0,25.0,0.0,0.0,1.0,1.0,1.0,True
4342,1.0,2.0,1.0,17.0,0.0,0.0,1.0,1.0,1.0,True
4343,1.0,2.0,0.0,27.0,0.0,3581.0,1.0,1.0,1.0,False
4344,1.0,0.0,1.0,29.0,0.0,0.0,1.0,1.0,1.0,True
4345,1.0,2.0,0.0,45.0,0.0,8573.0,0.0,2.0,1.0,True
4346,0.0,1.0,0.0,28.0,0.0,692.0,0.0,5.0,1.0,True
4347,1.0,0.0,1.0,25.0,0.0,0.0,0.0,2.0,0.0,True
4348,1.0,2.0,1.0,57.0,0.0,0.0,1.0,2.0,1.0,True
4349,1.0,2.0,1.0,68.0,0.0,0.0,1.0,2.0,1.0,True
4350,1.0,0.0,0.0,26.0,0.0,11426.0,1.0,2.0,1.0,False
4351,1.0,2.0,0.0,52.0,0.0,4314.0,1.0,2.0,1.0,False
4352,1.0,0.0,0.0,36.0,0.0,5843.0,1.0,2.0,1.0,False
4353,0.0,1.0,0.0,41.0,0.0,753.0,0.0,6.0,0.0,False
4354,0.0,2.0,0.0,14.0,0.0,906.0,0.0,4.0,1.0,False
4355,0.0,1.0,1.0,16.0,0.0,0.0,0.0,6.0,0.0,True
4356,2.0,2.0,0.0,24.0,0.0,1048.0,0.0,4.0,1.0,False
4357,1.0,2.0,0.0,62.0,1.0,3375.0,0.0,1.0,0.0,True
4358,0.0,0.0,0.0,26.0,0.0,810.0,0.0,6.0,1.0,True
4359,0.0,2.0,0.0,45.0,0.0,871.0,0.0,5.0,1.0,False
4360,1.0,2.0,0.0,41.0,0.0,4442.0,0.0,2.0,1.0,False
4361,0.0,2.0,0.0,36.0,0.0,865.0,0.0,5.0,0.0,True
4362,0.0,0.0,0.0,13.0,0.0,3096.0,0.0,5.0,1.0,True
4363,1.0,2.0,0.0,48.0,0.0,9636.0,1.0,1.0,1.0,True
4364,1.0,2.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,True
4365,0.0,1.0,0.0,22.0,0.0,670.0,0.0,5.0,1.0,True
4366,0.0,2.0,0.0,39.0,0.0,640.0,0.0,5.0,1.0,True
4367,0.0,2.0,0.0,45.0,0.0,1625.0,0.0,4.0,0.0,False
4368,0.0,2.0,0.0,42.0,0.0,1778.0,0.0,6.0,1.0,False
4369,1.0,2.0,0.0,33.0,0.0,8346.0,0.0,2.0,1.0,True
4370,0.0,2.0,0.0,27.0,0.0,997.0,0.0,6.0,0.0,True
4371,0.0,2.0,0.0,47.0,0.0,788.0,0.0,4.0,1.0,False
4372,1.0,2.0,1.0,20.0,0.0,0.0,0.0,4.0,0.0,True
4373,1.0,0.0,1.0,32.0,0.0,0.0,1.0,1.0,0.0,True
4374,1.0,2.0,1.0,54.0,0.0,0.0,1.0,1.0,0.0,True
4375,0.0,2.0,0.0,23.0,0.0,948.0,1.0,5.0,1.0,False
4376,0.0,2.0,0.0,9.0,0.0,0.0,1.0,6.0,1.0,False
4377,0.0,2.0,0.0,17.0,0.0,849.0,0.0,6.0,0.0,False
4378,1.0,2.0,0.0,26.0,0.0,4152.0,1.0,3.0,1.0,False
4379,1.0,2.0,0.0,38.0,0.0,7396.0,1.0,3.0,1.0,False
4380,0.0,2.0,0.0,24.0,0.0,703.0,0.0,5.0,1.0,False
4381,0.0,2.0,0.0,30.0,0.0,2525.0,1.0,5.0,0.0,True
4382,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,False
4383,0.0,2.0,1.0,4.0,0.0,0.0,1.0,6.0,0.0,True
4384,0.0,2.0,1.0,9.0,0.0,0.0,1.0,6.0,0.0,False
4385,0.0,2.0,0.0,30.0,0.0,3437.0,1.0,5.0,0.0,False
4386,0.0,2.0,1.0,5.0,0.0,0.0,1.0,6.0,0.0,False
4387,0.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,False
4388,1.0,2.0,0.0,32.0,0.0,7833.0,1.0,2.0,0.0,False
4389,1.0,2.0,1.0,53.0,0.0,0.0,1.0,2.0,0.0,True
4390,1.0,2.0,0.0,46.0,0.0,4169.0,1.0,0.0,0.0,True
4391,0.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,True
4392,0.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,True
4393,0.0,2.0,1.0,11.0,0.0,0.0,1.0,6.0,1.0,True
4394,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,1.0,True
4395,0.0,2.0,1.0,33.0,0.0,0.0,1.0,6.0,1.0,True
4396,0.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,True
4397,0.0,2.0,0.0,38.0,0.0,994.0,0.0,4.0,1.0,False
4398,0.0,1.0,1.0,21.0,0.0,0.0,0.0,6.0,0.0,False
4399,0.0,2.0,1.0,41.0,0.0,0.0,0.0,6.0,0.0,True
4400,1.0,0.0,1.0,64.0,0.0,0.0,1.0,2.0,1.0,True
4401,1.0,0.0,1.0,27.0,1.0,0.0,1.0,2.0,1.0,True
4402,0.0,0.0,1.0,41.0,0.0,0.0,0.0,6.0,0.0,False
4403,0.0,2.0,0.0,19.0,0.0,922.0,0.0,5.0,0.0,False
4404,0.0,2.0,0.0,42.0,0.0,1804.0,0.0,6.0,0.0,True
4405,1.0,0.0,0.0,30.0,0.0,5882.0,0.0,2.0,0.0,False
4406,0.0,2.0,0.0,38.0,0.0,870.0,0.0,5.0,0.0,False
4407,1.0,2.0,0.0,63.0,0.0,7670.0,0.0,2.0,1.0,True
4408,2.0,2.0,0.0,17.0,0.0,3394.0,1.0,3.0,0.0,False
4409,2.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,True
4410,2.0,2.0,1.0,19.0,0.0,0.0,1.0,5.0,0.0,True
4411,2.0,2.0,0.0,37.0,0.0,1182.0,1.0,3.0,0.0,False
4412,2.0,2.0,0.0,50.0,0.0,1128.0,0.0,5.0,1.0,True
4413,0.0,2.0,0.0,38.0,0.0,787.0,0.0,6.0,1.0,True
4414,1.0,2.0,0.0,28.0,1.0,4889.0,0.0,2.0,1.0,True
4415,1.0,2.0,1.0,35.0,0.0,0.0,1.0,1.0,0.0,True
4416,1.0,2.0,0.0,27.0,0.0,15815.0,1.0,4.0,1.0,False
4417,0.0,2.0,0.0,15.0,0.0,756.0,0.0,6.0,1.0,False
4418,1.0,2.0,0.0,29.0,1.0,6659.0,1.0,1.0,1.0,False
4419,1.0,0.0,1.0,65.0,0.0,0.0,1.0,1.0,1.0,True
4420,0.0,0.0,0.0,27.0,0.0,701.0,0.0,5.0,1.0,True
4421,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,True
4422,2.0,2.0,0.0,21.0,0.0,3149.0,1.0,5.0,1.0,False
4423,2.0,2.0,1.0,19.0,0.0,0.0,1.0,5.0,1.0,True
4424,2.0,2.0,1.0,39.0,0.0,0.0,0.0,5.0,1.0,True
4425,0.0,0.0,0.0,60.0,0.0,703.0,0.0,5.0,0.0,False
4426,1.0,0.0,0.0,30.0,0.0,6131.0,0.0,3.0,0.0,False
4427,0.0,2.0,1.0,30.0,0.0,0.0,1.0,6.0,0.0,False
4428,0.0,2.0,1.0,40.0,0.0,0.0,1.0,6.0,0.0,True
4429,2.0,2.0,0.0,26.0,0.0,1047.0,0.0,4.0,1.0,False
4430,0.0,0.0,0.0,38.0,0.0,2717.0,0.0,5.0,0.0,False
4431,2.0,2.0,0.0,22.0,0.0,2599.0,1.0,5.0,0.0,True
4432,2.0,2.0,0.0,21.0,0.0,2115.0,1.0,4.0,0.0,False
4433,2.0,2.0,0.0,65.0,0.0,1504.0,0.0,5.0,0.0,False
4434,0.0,1.0,1.0,61.0,0.0,0.0,0.0,6.0,0.0,True
4435,0.0,2.0,0.0,20.0,0.0,1244.0,0.0,5.0,1.0,False
4436,0.0,2.0,1.0,24.0,0.0,0.0,0.0,6.0,0.0,False
4437,0.0,2.0,1.0,16.0,0.0,0.0,0.0,6.0,0.0,False
4438,2.0,2.0,1.0,35.0,0.0,0.0,0.0,4.0,1.0,True
4439,0.0,2.0,0.0,21.0,0.0,864.0,0.0,5.0,1.0,True
4440,0.0,2.0,1.0,23.0,0.0,0.0,0.0,6.0,1.0,True
4441,0.0,0.0,0.0,17.0,0.0,764.0,1.0,5.0,1.0,True
4442,0.0,1.0,0.0,24.0,0.0,1068.0,1.0,5.0,1.0,False
4443,0.0,0.0,0.0,27.0,0.0,889.0,0.0,6.0,0.0,False
4444,1.0,2.0,0.0,26.0,0.0,5514.0,1.0,2.0,1.0,True
4445,1.0,0.0,0.0,26.0,0.0,5416.0,1.0,2.0,1.0,True
4446,1.0,2.0,0.0,20.0,0.0,3904.0,1.0,2.0,1.0,True
4447,1.0,2.0,1.0,28.0,0.0,0.0,1.0,2.0,1.0,True
4448,1.0,2.0,0.0,37.0,0.0,2252.0,1.0,2.0,1.0,True
4449,2.0,2.0,0.0,23.0,0.0,1289.0,1.0,5.0,1.0,False
4450,2.0,2.0,1.0,49.0,0.0,0.0,1.0,5.0,1.0,True
4451,1.0,2.0,0.0,50.0,0.0,7556.0,0.0,1.0,0.0,False
4452,1.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,True
4453,1.0,2.0,1.0,32.0,0.0,0.0,1.0,2.0,0.0,True
4454,1.0,2.0,0.0,44.0,0.0,0.0,1.0,2.0,0.0,True
4455,0.0,2.0,0.0,20.0,0.0,5648.0,0.0,4.0,0.0,True
4456,2.0,2.0,0.0,30.0,0.0,1573.0,1.0,5.0,1.0,False
4457,2.0,2.0,0.0,29.0,0.0,7347.0,1.0,5.0,1.0,False
4458,0.0,2.0,0.0,22.0,0.0,926.0,0.0,6.0,1.0,True
4459,2.0,2.0,1.0,35.0,0.0,0.0,1.0,5.0,0.0,True
4460,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,True
4461,2.0,2.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,True
4462,1.0,2.0,0.0,38.0,0.0,4819.0,0.0,4.0,1.0,True
4463,1.0,2.0,0.0,34.0,0.0,2124.0,1.0,2.0,0.0,True
4464,1.0,0.0,1.0,34.0,0.0,0.0,1.0,2.0,0.0,True
4465,0.0,2.0,0.0,55.0,0.0,627.0,0.0,6.0,1.0,False
4466,2.0,2.0,0.0,53.0,0.0,765.0,0.0,3.0,1.0,False
4467,1.0,2.0,0.0,28.0,0.0,2174.0,1.0,0.0,1.0,False
4468,1.0,2.0,0.0,31.0,0.0,3765.0,1.0,0.0,1.0,False
4469,2.0,1.0,0.0,56.0,0.0,1760.0,0.0,5.0,0.0,False
4470,2.0,2.0,0.0,36.0,0.0,1160.0,0.0,5.0,1.0,False
4471,0.0,0.0,0.0,30.0,0.0,791.0,0.0,4.0,1.0,False
4472,2.0,2.0,1.0,32.0,0.0,0.0,0.0,5.0,0.0,True
4473,1.0,0.0,1.0,44.0,0.0,0.0,1.0,2.0,1.0,True
4474,1.0,0.0,1.0,54.0,0.0,0.0,1.0,2.0,1.0,True
4475,0.0,2.0,0.0,24.0,0.0,2524.0,0.0,5.0,1.0,False
4476,0.0,2.0,0.0,44.0,0.0,871.0,0.0,5.0,0.0,False
4477,0.0,2.0,0.0,25.0,0.0,719.0,0.0,5.0,1.0,False
4478,2.0,2.0,1.0,35.0,0.0,0.0,0.0,5.0,0.0,True
4479,2.0,2.0,0.0,29.0,0.0,1191.0,0.0,5.0,0.0,True
4480,0.0,2.0,0.0,22.0,0.0,846.0,0.0,4.0,1.0,True
4481,0.0,2.0,1.0,22.0,0.0,0.0,0.0,6.0,1.0,True
4482,0.0,0.0,0.0,22.0,0.0,593.0,1.0,5.0,1.0,True
4483,0.0,1.0,1.0,18.0,0.0,0.0,1.0,5.0,1.0,True
4484,0.0,0.0,0.0,22.0,0.0,629.0,0.0,5.0,0.0,False
4485,0.0,2.0,0.0,52.0,0.0,1714.0,0.0,6.0,1.0,True
4486,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,True
4487,2.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,True
4488,2.0,2.0,0.0,34.0,0.0,2132.0,1.0,5.0,0.0,False
4489,2.0,2.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,True
4490,0.0,2.0,0.0,22.0,0.0,784.0,0.0,6.0,1.0,True
4491,0.0,2.0,1.0,31.0,0.0,0.0,0.0,6.0,1.0,True
4492,1.0,2.0,0.0,31.0,0.0,2083.0,0.0,0.0,1.0,False
4493,2.0,2.0,0.0,20.0,0.0,1014.0,1.0,4.0,1.0,False
4494,2.0,2.0,1.0,25.0,0.0,0.0,1.0,4.0,1.0,True
4495,1.0,0.0,1.0,23.0,0.0,0.0,1.0,3.0,1.0,True
4496,1.0,2.0,0.0,53.0,0.0,18934.0,1.0,2.0,1.0,False
4497,1.0,0.0,0.0,32.0,0.0,4338.0,1.0,2.0,1.0,False
4498,1.0,0.0,1.0,27.0,0.0,0.0,1.0,2.0,1.0,True
4499,1.0,0.0,0.0,48.0,0.0,12158.0,1.0,2.0,1.0,False
4500,1.0,2.0,0.0,37.0,0.0,12902.0,0.0,0.0,0.0,True
4501,2.0,2.0,1.0,21.0,0.0,0.0,0.0,5.0,1.0,True
4502,1.0,0.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,True
4503,1.0,2.0,1.0,46.0,1.0,0.0,0.0,1.0,0.0,True
4504,0.0,2.0,0.0,19.0,0.0,4689.0,0.0,6.0,1.0,False
4505,0.0,2.0,0.0,22.0,0.0,778.0,0.0,5.0,1.0,False
4506,1.0,2.0,0.0,54.0,1.0,4519.0,0.0,1.0,1.0,False
4507,0.0,2.0,0.0,43.0,0.0,1706.0,0.0,6.0,1.0,True
4508,0.0,2.0,1.0,18.0,0.0,0.0,0.0,6.0,1.0,True
4509,1.0,0.0,0.0,36.0,0.0,4888.0,1.0,4.0,1.0,False
4510,1.0,2.0,0.0,20.0,0.0,5075.0,1.0,4.0,1.0,True
4511,0.0,2.0,0.0,63.0,0.0,703.0,0.0,5.0,0.0,False
4512,0.0,2.0,0.0,50.0,0.0,902.0,0.0,5.0,1.0,True
4513,2.0,2.0,0.0,13.0,0.0,1586.0,1.0,5.0,1.0,True
4514,2.0,2.0,1.0,43.0,0.0,0.0,1.0,4.0,1.0,True
4515,0.0,1.0,1.0,16.0,0.0,0.0,0.0,6.0,1.0,True
4516,2.0,2.0,1.0,31.0,0.0,0.0,1.0,5.0,0.0,True
4517,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,True
4518,2.0,2.0,1.0,10.0,0.0,0.0,1.0,5.0,0.0,True
4519,0.0,2.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,False
4520,0.0,2.0,0.0,55.0,0.0,1046.0,0.0,5.0,0.0,False
4521,0.0,2.0,0.0,18.0,0.0,1362.0,1.0,5.0,1.0,True
4522,0.0,2.0,0.0,7.0,0.0,0.0,1.0,6.0,1.0,True
4523,0.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,True
4524,0.0,2.0,0.0,44.0,0.0,887.0,0.0,6.0,0.0,False
4525,2.0,2.0,0.0,27.0,0.0,0.0,0.0,4.0,0.0,False
4526,0.0,1.0,0.0,20.0,0.0,806.0,0.0,5.0,0.0,False
4527,1.0,0.0,0.0,49.0,0.0,7862.0,0.0,2.0,1.0,True
4528,0.0,0.0,1.0,22.0,0.0,0.0,0.0,6.0,1.0,True
4529,0.0,0.0,0.0,21.0,0.0,603.0,0.0,5.0,1.0,True
4530,2.0,2.0,0.0,26.0,0.0,1157.0,0.0,5.0,0.0,False
4531,2.0,2.0,0.0,65.0,0.0,1056.0,0.0,3.0,1.0,True
4532,2.0,2.0,1.0,20.0,0.0,0.0,0.0,5.0,0.0,True
4533,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,True
4534,2.0,2.0,1.0,16.0,0.0,0.0,1.0,5.0,0.0,True
4535,2.0,2.0,1.0,22.0,0.0,0.0,1.0,5.0,0.0,True
4536,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,True
4537,0.0,2.0,0.0,21.0,0.0,809.0,0.0,6.0,0.0,False
4538,0.0,1.0,1.0,30.0,0.0,0.0,0.0,6.0,1.0,True
4539,0.0,0.0,0.0,14.0,0.0,919.0,0.0,6.0,0.0,True
4540,2.0,2.0,0.0,45.0,0.0,1308.0,0.0,5.0,0.0,False
4541,0.0,2.0,0.0,22.0,0.0,804.0,0.0,5.0,0.0,False
4542,2.0,2.0,1.0,21.0,0.0,0.0,0.0,5.0,0.0,True
4543,0.0,2.0,0.0,37.0,0.0,983.0,0.0,4.0,0.0,False
4544,2.0,2.0,1.0,29.0,0.0,0.0,1.0,5.0,0.0,True
4545,2.0,2.0,0.0,29.0,1.0,1431.0,1.0,5.0,1.0,True
4546,0.0,2.0,0.0,21.0,0.0,820.0,0.0,5.0,1.0,True
4547,0.0,2.0,0.0,52.0,0.0,717.0,0.0,5.0,1.0,False
4548,2.0,2.0,1.0,36.0,0.0,0.0,0.0,5.0,1.0,True
4549,1.0,0.0,1.0,59.0,0.0,0.0,1.0,1.0,1.0,True
4550,1.0,2.0,0.0,21.0,0.0,3606.0,1.0,1.0,1.0,False
4551,1.0,2.0,0.0,25.0,0.0,16843.0,1.0,1.0,1.0,False
4552,2.0,2.0,0.0,23.0,0.0,2578.0,0.0,3.0,1.0,False
4553,1.0,0.0,1.0,36.0,0.0,0.0,0.0,4.0,0.0,True
4554,0.0,2.0,0.0,38.0,0.0,788.0,1.0,4.0,1.0,False
4555,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,True
4556,0.0,2.0,0.0,19.0,0.0,803.0,0.0,5.0,1.0,True
4557,0.0,2.0,0.0,30.0,0.0,801.0,0.0,5.0,0.0,True
4558,0.0,2.0,0.0,23.0,0.0,887.0,1.0,6.0,1.0,True
4559,0.0,2.0,0.0,55.0,0.0,446.0,1.0,6.0,1.0,True
4560,0.0,1.0,0.0,44.0,0.0,636.0,0.0,5.0,1.0,True
4561,1.0,2.0,0.0,30.0,0.0,4922.0,0.0,2.0,0.0,False
4562,0.0,2.0,0.0,39.0,0.0,777.0,0.0,5.0,1.0,True
4563,0.0,0.0,0.0,19.0,0.0,676.0,0.0,6.0,0.0,False
4564,0.0,2.0,0.0,24.0,0.0,888.0,0.0,6.0,0.0,False
4565,1.0,2.0,0.0,37.0,0.0,21455.0,0.0,7.0,1.0,False
4566,0.0,0.0,0.0,24.0,0.0,755.0,0.0,6.0,0.0,False
4567,0.0,2.0,0.0,17.0,0.0,2019.0,0.0,5.0,1.0,True
4568,0.0,2.0,0.0,17.0,0.0,788.0,0.0,4.0,0.0,True
4569,0.0,0.0,0.0,14.0,0.0,893.0,0.0,6.0,0.0,False
4570,0.0,1.0,0.0,13.0,0.0,611.0,0.0,5.0,0.0,False
4571,1.0,0.0,0.0,35.0,0.0,5015.0,0.0,2.0,1.0,True
4572,2.0,2.0,0.0,32.0,0.0,1309.0,1.0,5.0,1.0,True
4573,2.0,2.0,1.0,18.0,0.0,0.0,1.0,5.0,1.0,True
4574,0.0,2.0,0.0,21.0,0.0,647.0,0.0,5.0,1.0,True
4575,2.0,2.0,0.0,25.0,0.0,1227.0,0.0,5.0,1.0,False
4576,2.0,2.0,0.0,36.0,0.0,1910.0,0.0,5.0,1.0,False
4577,0.0,2.0,0.0,20.0,0.0,888.0,0.0,6.0,0.0,False
4578,0.0,0.0,0.0,22.0,0.0,1434.0,0.0,6.0,0.0,False
4579,2.0,2.0,1.0,27.0,0.0,0.0,0.0,4.0,1.0,True
4580,1.0,2.0,0.0,67.0,0.0,3897.0,0.0,1.0,1.0,False
4581,0.0,2.0,1.0,38.0,0.0,0.0,0.0,6.0,0.0,True
4582,2.0,2.0,1.0,23.0,0.0,0.0,0.0,4.0,1.0,False
4583,2.0,2.0,0.0,21.0,0.0,1289.0,0.0,5.0,1.0,True
4584,0.0,2.0,0.0,18.0,0.0,921.0,0.0,5.0,1.0,False
4585,0.0,2.0,0.0,20.0,0.0,1527.0,0.0,5.0,0.0,True
4586,1.0,2.0,1.0,28.0,0.0,0.0,0.0,2.0,1.0,True
4587,0.0,1.0,0.0,57.0,0.0,767.0,0.0,6.0,1.0,False
4588,0.0,0.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,True
4589,0.0,2.0,0.0,23.0,0.0,948.0,1.0,5.0,1.0,True
4590,1.0,2.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,True
4591,1.0,0.0,1.0,24.0,0.0,0.0,1.0,1.0,1.0,True
4592,0.0,2.0,0.0,52.0,0.0,4689.0,0.0,6.0,1.0,False
4593,0.0,0.0,1.0,31.0,0.0,0.0,0.0,6.0,1.0,True
4594,0.0,0.0,1.0,15.0,0.0,0.0,0.0,6.0,0.0,True
4595,0.0,2.0,0.0,40.0,0.0,1521.0,0.0,5.0,0.0,False
4596,0.0,2.0,0.0,18.0,0.0,2152.0,0.0,5.0,0.0,False
4597,0.0,2.0,0.0,28.0,0.0,891.0,0.0,5.0,1.0,True
4598,0.0,2.0,1.0,40.0,0.0,0.0,1.0,6.0,1.0,True
4599,0.0,1.0,0.0,32.0,0.0,706.0,1.0,6.0,1.0,True
4600,0.0,1.0,0.0,35.0,0.0,684.0,0.0,5.0,0.0,False
4601,0.0,2.0,0.0,52.0,0.0,848.0,1.0,6.0,0.0,False
4602,0.0,2.0,0.0,34.0,0.0,996.0,1.0,4.0,0.0,False
4603,0.0,2.0,1.0,46.0,0.0,0.0,0.0,6.0,0.0,False
4604,0.0,0.0,0.0,23.0,0.0,2266.0,0.0,5.0,0.0,False
4605,0.0,2.0,0.0,44.0,0.0,790.0,0.0,4.0,1.0,False
4606,0.0,0.0,0.0,59.0,0.0,600.0,0.0,5.0,0.0,False
4607,1.0,2.0,0.0,42.0,0.0,4732.0,0.0,4.0,0.0,False
4608,0.0,2.0,0.0,18.0,0.0,702.0,0.0,5.0,0.0,False
4609,2.0,2.0,0.0,29.0,0.0,3370.0,1.0,3.0,0.0,False
4610,2.0,2.0,1.0,15.0,0.0,0.0,1.0,5.0,0.0,True
4611,2.0,2.0,0.0,19.0,0.0,1333.0,0.0,5.0,0.0,True
4612,0.0,1.0,1.0,49.0,0.0,0.0,0.0,6.0,0.0,False
4613,2.0,2.0,1.0,19.0,0.0,0.0,0.0,5.0,0.0,True
4614,1.0,0.0,0.0,36.0,1.0,11737.0,0.0,1.0,1.0,True
4615,0.0,0.0,1.0,59.0,0.0,0.0,0.0,6.0,0.0,True
4616,0.0,0.0,1.0,24.0,0.0,0.0,0.0,6.0,1.0,True
